customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,nps,sentiment_score,tenure_bucket,monthly_to_total_ratio,has_dependents,contract_payment,avg_monthly_charges,num_services,segment
5939-XAIXZ,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,0,9,0.8905431690425791,12-24,0.05426056673347463,0,Month-to-month_Mailed check,54.415786609695445,4,2
9054-FOWNV,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,0,6,0.5668522091120175,12-24,0.047078481793449596,1,Month-to-month_Electronic check,85.68863246869853,5,2
2683-BPJSO,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,2467.1,1,2,0.10682219798535965,24-48,0.03423047301113434,0,Month-to-month_Electronic check,85.07241085957203,5,2
2157-MXBJS,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,75.3,989.45,1,0,0.03940587167268934,12-24,0.0761028853644925,0,One year_Mailed check,76.1115326068052,6,2
8207-VVMYB,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,0,6,0.6016906411197404,48-72,0.012954981433042684,0,Two year_Bank transfer (automatic),28.67071387613266,2,0
9732-EQMWY,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025.0,0,7,0.735249188935897,48-72,0.01978109452342665,0,Month-to-month_Electronic check,102.55101831528535,6,1
9360-AHGNL,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,1,1,0.10032752434129219,24-48,0.02267998550330107,0,One year_Mailed check,112.33139273647924,8,1
1087-UDSIH,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,59.75,1,3,0.3065622617899275,0-6,0.32803346731324745,0,Month-to-month_Mailed check,19.91666002777999,1,3
5269-NRGDP,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,0,10,0.8882588808980377,24-48,0.02368655386588309,1,One year_Electronic check,73.52976015405333,6,2
6195-MELTI,Male,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,0,6,0.6453923876003664,48-72,0.017433885214714683,0,One year_Mailed check,54.994735877285336,4,0
5485-WUYWF,Male,1,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,1,4,0.3455845123818366,0-6,0.7022739217104822,0,Month-to-month_Bank transfer (automatic),47.274976362511815,5,2
2121-JAFOM,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,0,9,0.8583958211542767,48-72,0.013900919107128998,0,Two year_Credit card (automatic),115.4499983965278,9,1
8818-DOPVL,Female,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,0,6,0.5736063847747992,24-48,0.02147475764641698,0,Month-to-month_Electronic check,105.73586726661159,7,1
2632-UCGVD,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,1,0,0.0,48-72,0.014559292187814245,0,Month-to-month_Credit card (automatic),104.11969539212582,6,1
5445-PZWGX,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,6529.25,1,5,0.47087217460683256,48-72,0.015622008650974918,0,One year_Electronic check,105.31048217241158,7,1
1227-UDMZR,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,0,10,0.9673907944131636,48-72,0.013731752510020978,0,Two year_Bank transfer (automatic),92.19305427509647,9,1
5198-HQAEN,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,0,8,0.7811083265533665,24-48,0.028335860491427896,1,One year_Electronic check,90.4457117015511,5,2
9170-CCKOU,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.2,1454.15,1,1,0.01494102413798104,12-24,0.06202936419074417,0,Month-to-month_Credit card (automatic),85.53823026245705,6,2
2167-FQSTQ,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,0,8,0.8463854441780654,48-72,0.01361606813727825,0,Two year_Electronic check,94.25138757984185,9,1
2819-GWENI,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543.0,0,10,1.0,24-48,0.03664825039291298,1,One year_Mailed check,19.392856450255127,1,3
1043-YCUTE,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,1,1,0.05679799023204821,48-72,0.018950382384093443,0,Two year_Credit card (automatic),23.69910671965881,2,0
3814-MLAXC,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,1,2,0.17092267938564248,24-48,0.03321340181219416,0,Month-to-month_Credit card (automatic),77.55322330473473,4,2
3572-UUHRS,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867.3,0,7,0.7419074164386549,24-48,0.02173411735070435,0,One year_Bank transfer (automatic),19.273332905037048,1,0
2692-PFYTJ,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25.75,0,6,0.587126248443989,0-6,0.99999996116505,0,Month-to-month_Mailed check,25.74997425002575,2,3
1226-UDFZR,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.6,114.7,1,2,0.13797320853981318,0-6,0.43243242866231535,0,Month-to-month_Mailed check,57.34997132501434,3,3
5955-EPOAZ,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109.5,0,7,0.6958204064957562,0-6,0.19132419916598906,0,Month-to-month_Mailed check,18.24999695833384,1,3
6821-JPCDC,Female,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,0,7,0.6456078484104217,24-48,0.020679956099962718,0,One year_Electronic check,97.76978962979605,6,1
8815-LMFLX,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,0,7,0.6646063412938763,24-48,0.04644783753049677,1,Month-to-month_Bank transfer (automatic),21.873999125040037,2,3
9135-HSWOC,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,0,8,0.7974687950488706,48-72,0.015462501459548288,1,Two year_Bank transfer (automatic),19.90703093895264,1,0
8582-KRHPJ,Male,0,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782.4,0,9,0.952760573245283,48-72,0.01963644523135298,0,Month-to-month_Mailed check,35.647999287040015,4,0
5811-IWXYM,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,0,8,0.9011662372115041,48-72,0.019099809469902508,1,One year_Bank transfer (automatic),101.94422880876485,6,1
7044-YAACC,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,0,10,1.0,0-6,0.25040128321597543,0,Month-to-month_Electronic check,70.08748247812939,2,2
8189-XRIKE,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,0,8,0.7964071880598802,24-48,0.03138425437589184,0,Month-to-month_Electronic check,90.56093466997079,4,2
1506-YJTYT,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,0,7,0.8128674900596088,24-48,0.021907445855263292,1,Two year_Credit card (automatic),74.9111094464198,7,1
4123-DVHPH,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,0,6,0.6279134672184143,6-12,0.10988393846264329,0,Month-to-month_Electronic check,89.03332344074184,5,2
6425-YQLLO,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,1,6,0.5510155730343134,48-72,0.015189419731882094,0,One year_Credit card (automatic),105.68560445930903,7,1
5442-UTCVD,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,1,2,0.20472749261614284,0-6,0.35732347653248986,1,Month-to-month_Electronic check,85.68330477223174,5,2
2228-BZDEE,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,0,8,0.7671541676562063,48-72,0.018620593803677248,0,Two year_Mailed check,19.98981444463307,1,0
7734-DBOAI,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,1,5,0.43760470368360577,0-6,0.9999999750623448,1,Month-to-month_Electronic check,40.099959900040105,4,3
2789-CZANW,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,0,7,0.6412888111270895,48-72,0.015763222955173677,1,Two year_Bank transfer (automatic),109.33281079167485,8,1
2091-RFFBA,Female,1,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,1,0,0.0,24-48,0.033331078170926155,0,Month-to-month_Electronic check,71.52096543480756,3,2
2114-MGINA,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,1,0,0.037710299530670385,12-24,0.07953237084444922,0,Month-to-month_Mailed check,80.64999423928613,4,2
7596-LDUXP,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979.05,0,10,1.0,6-12,0.08697206466781875,0,One year_Credit card (automatic),81.58749320104224,4,2
3740-RLMVT,Male,1,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,0,8,0.737764104165431,48-72,0.014795844051367713,0,One year_Bank transfer (automatic),61.48358117188685,5,1
4489-SNOJF,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.25,2568.55,1,0,0.0,24-48,0.028128710740250838,1,Month-to-month_Electronic check,73.38714076036742,7,2
2192-OZITF,Female,0,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,0,6,0.6243295339867528,24-48,0.021961123877471223,0,Two year_Mailed check,74.42444279056794,6,1
5651-CPDND,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,0,9,0.9075929297875805,6-12,0.09347693539224357,0,Month-to-month_Mailed check,49.2099950790005,2,3
2186-QZEYA,Female,1,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,0,9,0.9347273183523448,24-48,0.03406149100668344,0,Month-to-month_Bank transfer (automatic),59.274135887098765,5,2
1131-ALZWV,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,0,6,0.5782653147609571,12-24,0.0406443617667999,0,One year_Bank transfer (automatic),25.218748949218792,2,3
7729-XBTWX,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,0,10,1.0,48-72,0.014689475630576812,1,Two year_Mailed check,20.371211812557398,1,0
9134-WYRVP,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,0,6,0.599787898909548,48-72,0.02023598888714107,0,One year_Mailed check,83.66960620255674,4,1
3284-SVCRO,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,0,7,0.7378862067860603,24-48,0.022746532248564707,0,Two year_Mailed check,24.912221668617295,2,0
9732-OUYRN,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,0,8,0.7809613142696449,48-72,0.020681397604570155,0,One year_Credit card (automatic),18.748979209204506,1,0
0559-CKHUS,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,0,10,1.0,24-48,0.03746646217426895,0,Two year_Mailed check,17.99310282782404,1,3
2931-SVLTV,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,0,7,0.6201987074285762,24-48,0.024635832712484425,1,Month-to-month_Credit card (automatic),111.72749720681259,8,1
6899-PPEEA,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,1,4,0.35816223649790146,24-48,0.026967013929847492,0,Month-to-month_Electronic check,96.76486224959832,5,1
7504-UWHNB,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,0,7,0.6896268155733539,24-48,0.04033307309663569,0,Month-to-month_Electronic check,69.1739972330401,2,2
2582-FFFZR,Female,0,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073.3,0,8,0.8050030771633516,12-24,0.047144321208288154,0,Month-to-month_Electronic check,48.78636141880175,5,2
8908-NMQTX,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566.5,0,8,0.9340600775590786,48-72,0.014365487788379394,0,Two year_Bank transfer (automatic),63.42361023022764,8,1
2187-LZGPL,Female,0,No,No,7,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.1,293.3,1,3,0.28090500035868937,6-12,0.13672008136133623,0,Month-to-month_Credit card (automatic),41.89999401428657,4,3
1431-AIDJQ,Male,0,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,0,7,0.6311679883999637,24-48,0.03153931849274353,1,Two year_Credit card (automatic),78.88181579146013,7,2
6288-LBEAR,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,1783.75,0,9,0.9851242359727461,12-24,0.044344779232322475,0,Month-to-month_Mailed check,77.55434445415894,4,2
4597-NUCQV,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2440.15,1,1,0.1539418875514216,12-24,0.04149335080159279,0,Month-to-month_Electronic check,101.67291243029531,6,2
9019-QVLZD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.55,79.55,1,3,0.24217438982970685,0-6,0.99999998742929,0,Month-to-month_Electronic check,79.54992045007955,3,2
8413-YNHNV,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,0,8,0.8232631034939655,48-72,0.01433859002319821,0,Two year_Mailed check,91.62463635326615,9,1
5808-TOTXO,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,57.4,0,10,1.0,0-6,0.3580139310450535,1,One year_Credit card (automatic),19.13332695555768,1,3
4369-NYSCF,Male,0,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.65,0,9,0.9081912556749858,48-72,0.017679390377818634,0,One year_Bank transfer (automatic),76.51160577657846,6,1
6333-YDVLT,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.0,7138.65,0,7,0.716291096019892,48-72,0.015409075943573495,0,One year_Credit card (automatic),109.82538292576334,8,1
5324-KTGCG,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,0,7,0.668387191587044,48-72,0.013541159270309362,0,One year_Electronic check,21.686619412864516,1,0
5599-HVLTW,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,0,8,0.8251894666111204,12-24,0.0759380020074303,0,Month-to-month_Bank transfer (automatic),75.57856603010242,4,2
7394-LWLYN,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123.8,0,7,0.6754322860209402,0-6,0.5666397369415208,0,Month-to-month_Electronic check,61.89996905001547,2,2
3707-LRWZD,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,2781.85,1,0,0.0,24-48,0.030213706695108037,0,One year_Electronic check,86.9328097833497,4,2
6873-UDNLD,Male,0,No,No,40,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,2731.0,0,10,1.0,24-48,0.024697912843391467,0,Month-to-month_Electronic check,68.27499829312505,5,2
2700-LUEVA,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,20.75,0,9,0.8162025342726169,0-6,0.9999999518072312,0,Month-to-month_Credit card (automatic),20.74997925002075,1,3
1455-ESIQH,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1,89.1,1,5,0.5506747081728863,0-6,0.9999999887766556,0,Month-to-month_Electronic check,89.0999109000891,4,2
0958-YHXGP,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,0,10,0.9434589928282383,6-12,0.140559018418341,0,Month-to-month_Mailed check,71.042846993879,2,2
1101-SSWAG,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.1,711.15,0,8,0.6773497895539816,12-24,0.07185544530428821,0,Month-to-month_Electronic check,47.409996839333544,3,3
2979-SXESE,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.4,1607.2,1,5,0.41153544195718433,12-24,0.05873568936116495,1,Month-to-month_Electronic check,94.54117090934288,6,2
4013-TLDHQ,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.25,1490.95,1,3,0.29792616708557074,12-24,0.05248331597137173,0,Month-to-month_Electronic check,78.47104850152377,4,2
5743-KHMNA,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.55,1898.1,0,9,0.9093253906120035,48-72,0.013460829243211197,0,Two year_Bank transfer (automatic),26.73380244036898,2,0
4194-FJARJ,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.0,3273.95,0,6,0.52936815918448,48-72,0.018326486348806036,1,Two year_Bank transfer (automatic),60.62870258094995,5,1
5325-UWTWJ,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,0,8,0.746380587262886,24-48,0.03090707397187232,0,Month-to-month_Credit card (automatic),94.50806146748188,6,2
